Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
15. СТРОИТЕЛЬСТВО;;;;;;;;;;;;;;;;;;;
ЖИЛИЩНОЕ И СОЦИАЛЬНО-КУЛЬТУРНОЕ СТРОИТЕЛЬСТВО;;;;;;;;;;;;;;;;;;;
 15.11. ВВОД В ДЕЙСТВИЕ МОЩНОСТЕЙ АМБУЛАТОРНО-ПОЛИКЛИНИЧЕСКИХ ОРГАНИЗАЦИЙ ;;;;;;;;;;;;;;;;;;;
15.11.2. На 100 000 человек населения ;;;;;;;;;;;;;;;;;;;
(посещений в смену);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;17;15;15;14;13;14;16;22;18;16;19;18;13;12;13;16;12;14;17
Центральный федеральный округ;17;16;20;17;16;16;22;12;14;10;18;14;13;8,2;12;17;19;16;30
Белгородская область;110;1,7;-;-;18;81;1,1;-;8,9;-;47;27;15;32;-;0,6;-;20;55
Брянская область;41;2,9;39;53;-;7,6;40;-;23;65;2,0;-;33;4,0;2,2;-;16;-;1,7
Владимирская область;-;12;-;-;-;-;-;10;2,7;4,1;-;2,8;3,9;1,8;-;5,6;5,0;5,5;1,7
Воронежская область;0,4;11;6,3;28;10;9,3;39;49;31;1,5;33;43;9,2;-;46;97;113;17;135
Ивановская область;-;-;-;-;22;-;23;27;-;1,9;-;-;30;-;12;-;-;-;-
Калужская область;-;-;4,8;9,7;22;-;-;20;36;2,2;11;13;-;0,7;20;2,0;36;-;-
Костромская область;-;23;-;-;14;-;36;-;15;-;22;-;-;-;2,3;-;-;-;-
Курская область;-;1,6;20;16;-;49;-;-;-;11;4,2;2,7;12;58;5,0;46;56;6,0;6,7
Липецкая область;5,7;20;-;15;72;60;14;21;38;19;60;6,8;19;2,6;15;6,6;13;40;39
Московская область;5,7;26;12;21;25;7,2;55;16;22;14;23;18;8,6;11;14;5,4;22;45;73
Орловская область;-;57;211;29;30;46;-;2,5;2,6;-;47;4,7;35;22;-;1,3;26;20;2,7
Рязанская область;-;13;16;8,2;-;8,4;14;-;38;-;-;8,7;13;22;-;-;15;3,6;8,9
Смоленская область;-;-;1,9;-;-;-;-;-;1,0;7,5;-;-;14;-;-;10;-;-;-
Тамбовская область;33;64;32;-;-;-;1,3;-;49;1,8;4,6;-;-;-;7,5;-;-;3,9;1,5
Тверская область;44;27;14;22;28;-;-;-;-;-;7,4;-;-;-;11;-;-;-;-
Тульская область;5,8;-;-;11;-;-;46;-;-;-;2,9;-;-;-;-;-;-;5,0;6,1
Ярославская область;-;-;2,9;11;-;76;0,6;31;16;35;5,5;16;5,3;1,7;21;0,8;21;12;5,9
г. Москва;25;17;31;20;19;13;14;9,6;4,9;9,3;20;17;20;5,6;13;27;9,0;11;12
Северо-Западный  федеральный округ;24;11;12;8,6;18;7,4;16;28;17;25;28;16;22;10;13;18;6,4;4,0;9,7
Республика Карелия;2,7;19;77;75;-;32;89;38;-;-;-;-;19;5,5;-;1,6;-;-;1,6
Республика Коми;26;58;4,9;16;37;23;13;123;52;44;4,2;71;5,1;1,7;85;3,5;8,8;1,8;13
Архангельская область;25;6,6;3,7;20;15;0,8;-;30;24;88;1,2;16;78;20;17;37;1,3;-;7,3
в том числе:;;;;;;;-;;;;;;;;;;;;
Ненецкий автономный округ1);6,1;-;-;7,2;48;2,4;-;-;12;-;3,6;9,9;24;3,5;-;-;-;-;-
Архангельская область  без автономного округа;24;6,8;3,8;18;-;-;-;31;21;91;-;12;72;19;17;38;1,3;-;7,6
Вологодская область;15;20;20;-;8,8;0,8;3,7;31;24;95;133;0,7;5,8;14;-;0,8;2,5;-;2,6
Калининградская область;-;-;-;2,1;1,3;8,5;-;1,1;27;3,7;3,2;-;116;3,4;6,2;14;3,1;-;6,0
Ленинградская область;47;21;15;10;6,0;-;3,3;37;28;11;2,3;34;8,6;36;1,4;33;12;4,4;36
Мурманская область;4,9;-;5,3;-;79;29;-;1,5;-;-;28;30;1,9;-;-;-;-;-;-
Новгородская область;98;14;3,6;5,8;-;-;91;9,2;3,7;25;-;-;-;-;-;-;24;-;-
Псковская область;-;-;5,2;-;14;30;-;-;3,5;-;1,8;4,2;27;39;31;13;23;7,0;7,1
г. Санкт-Петербург;22;-;9,0;-;18;-;16;21;8,8;8,7;38;9,3;8,4;-;12;23;4,2;7,9;6,5
Южный        федеральный округ;25;7,2;7,8;6,2;12;17;12;31;14;21;15;13;3,7;10;7,2;3,9;4,1;9,7;15
Республика Адыгея;45;-;-;6,3;-;4,5;-;-;-;-;68;7,5;1,1;6,5;5,6;16;-;117;154
Республика Калмыкия;-;2,6;-;-;-;-;150;-;9,3;-;-;53;3,9;13;33;2,9;-;-;-
Республика  Крым;;;;;;;;;;;;;;;-;-;21;-;51
Краснодарский край;33;14;11;1,0;12;19;19;17;4,4;42;4,8;17;1,6;11;5,6;5,8;1,5;9,3;6,8
Астраханская область;-;6,0;-;-;40;20;3,5;14;-;9,9;59;-;11;59;3,6;6,9;6,4;40;2,0
Волгоградская область;11;8,4;4,3;6,9;4,1;5,2;3,8;72;31;0,5;5,2;1,8;4,9;7,1;9,2;-;4,4;4,0;1,3
Ростовская область;31;-;9,4;14;13;24;0,5;33;20;14;18;17;4,1;0,7;11;3,9;0,2;0,6;0,5
г. Севастополь;;;;;;;;;;;;;;;2,6;-;-;-;57
Северо-Кавказский     федеральный округ;6,0;5,4;7,7;9,8;2,7;4,6;8,3;17;22;20;30;50;26;24;26;12;5,4;15;9,7
Республика Дагестан;4,6;12;14;29;4,4;3,0;7,4;9,1;10;29;6,9;12;17;19;14;6,5;3,3;3,5;3,7
Республика Ингушетия;-;22;48;-;-;-;-;113;4,9;-;-;17;92;67;15;117;-;-;-
Кабардино-Балкарская Республика;37;-;-;11;-;20;-;6,8;32;8,7;-;17;-;3,5;129;20;8,3;40;2,8
Карачаево-Черкесская Республика;-;17;-;-;-;-;-;2,2;-;28;104;25;47;-;-;-;11;-;-
Республика Северная Осетия – Алания;-;-;-;-;4,2;-;-;-;0,7;-;155;-;-;-;85;1,4;-;-;36
Чеченская Республика;-;-;-;-;-;-;-;-;-;-;-;305;47;9,7;-;-;-;-;35
Ставропольский край;3,1;-;3,7;0,8;3,5;5,8;20;27;50;30;35;2,9;27;46;12;6,9;11;35;2,5
Приволжский федеральный округ;14;19;17;17;9,0;14;12;22;17;13;12;14;8,3;14;16;22;15;16;13
Республика Башкортостан;41;44;24;12;8,7;5,4;11;15;8,6;8,1;5,4;3,4;0,9;13;16;2,5;16;2,5;4,6
Республика Марий Эл;11;16;103;69;-;-;14;-;-;-;11;-;-;15;65;122;50;4,4;-
Республика Мордовия;33;22;73;34;-;12;-;84;-;29;72;37;30;3,6;68;20;3,8;4,0;62
Республика Татарстан;25;19;40;18;18;17;5,8;42;40;39;21;11;28;41;22;58;34;34;18
