Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
19. НАУКА И ИННОВАЦИИ;;;;;;;;;;;;;;;;;;;
19.9. ПОСТУПЛЕНИЕ ПАТЕНТНЫХ ЗАЯВОК И ВЫДАЧА ПАТЕНТОВ В РОССИИ;;;;;;;;;;;;;;;;;;;
19.9.1. Подано патентных заявок на изобретения1);;;;;;;;;;;;;;;;;;;
(единиц);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Дальневосточный федеральный округ;797;661;554;616;679;555;616;595;632;595;660;649;680;735;700;685;658;524;456
Республика Бурятия;65;73;31;46;50;31;47;48;48;60;52;64;63;57;70;67;68;41;32
Республика Саха (Якутия);61;62;76;60;81;75;55;75;62;73;78;74;75;96;89;73;65;59;70
Забайкальский край;40;68;54;35;57;30;27;29;45;47;47;30;33;32;38;37;26;24;15
Камчатский край;7;5;11;13;11;13;11;7;12;8;13;21;7;12;14;7;9;10;5
Приморский край;177;164;145;152;148;154;159;167;185;167;155;181;188;212;188;208;195;175;158
Хабаровский край;362;280;178;217;225;145;211;152;128;108;159;142;185;166;171;137;157;118;104
Амурская область;71;1;48;79;93;96;97;98;134;116;133;114;112;140;107;119;83;74;54
Магаданская область;8;5;5;7;7;3;2;10;4;6;10;11;5;6;5;4;15;7;5
Сахалинская область;6;3;2;3;3;7;4;7;11;9;11;12;11;8;5;13;12;2;4
Еврейская автономная область;-;-;4;3;1;1;3;2;3;1;2;-;1;6;13;20;27;14;9
Чукотский автономный округ;-;-;-;1;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-
__________;;;;;;;;;;;;;;;;;;;
1) По данным Роспатента.;;;;;;;;;;;;;;;;;;;
