Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
 3. УРОВЕНЬ ЖИЗНИ НАСЕЛЕНИЯ;;;;;;;;;;;;;;;;;;;
ЖИЛИЩНЫЕ УСЛОВИЯ НАСЕЛЕНИЯ;;;;;;;;;;;;;;;;;;;
3.30. ПРЕДОСТАВЛЕНИЕ ГРАЖДАНАМ СОЦИАЛЬНОЙ ПОДДЕРЖКИ (ЛЬГОТ) ПО ОПЛАТЕ ЖИЛОГО ПОМЕЩЕНИЯ И КОММУНАЛЬНЫХ УСЛУГ;;;;;;;;;;;;;;;;;;;
3.30.3. Среднемесячный размер социальной поддержки на одного пользователя;;;;;;;;;;;;;;;;;;;
(рублей);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;32;47;67;98;126;179;217;259;307;394;477;537;549;598;626;654;674;695;715
Центральный федеральный округ;34;50;69;93;135;175;209;268;312;388;456;495;494;548;583;630;663;724;741
Белгородская область;40;42;69;91;119;174;177;248;223;273;303;317;335;373;404;424;454;479;508
Брянская область;20;28;42;60;80;111;164;201;259;315;352;342;344;390;401;408;431;448;451
Владимирская область;26;42;56;93;118;169;231;283;312;370;490;460;458;492;520;566;578;613;634
Воронежская область;27;45;51;67;84;114;151;202;228;314;332;258;344;388;422;464;420;459;461
Ивановская область;17;22;39;88;118;210;254;284;334;429;431;448;480;517;530;583;586;638;680
Калужская область;27;40;66;114;119;133;162;182;199;251;323;326;335;362;361;393;469;504;493
Костромская область;27;44;57;68;84;128;162;211;254;311;467;730;466;374;516;511;561;580;598
Курская область;17;29;47;64;75;105;109;100;131;181;301;318;221;286;316;343;372;403;413
Липецкая область;24;31;36;61;76;98;135;156;198;232;326;362;386;440;378;441;443;417;429
Московская область;38;62;93;147;188;295;357;358;435;549;632;691;710;756;817;848;870;913;905
Орловская область;21;34;61;87;86;151;151;180;229;279;291;326;350;375;404;458;492;529;541
Рязанская область;25;39;57;80;93;134;175;206;246;309;339;388;406;461;495;501;537;580;605
Смоленская область;19;31;44;94;117;179;153;221;249;309;367;432;452;587;556;585;598;611;635
Тамбовская область;21;34;38;48;60;74;87;168;257;350;347;408;454;492;504;517;545;534;535
Тверская область;26;48;70;93;120;171;126;173;186;220;257;538;575;589;614;616;667;691;704
Тульская область;25;39;53;87;133;187;247;341;412;504;586;424;413;529;561;665;574;609;629
Ярославская область;24;42;57;75;90;148;175;219;241;288;447;493;524;577;638;678;711;741;740
г. Москва;50;64;84;84;175;175;213;315;362;440;507;567;541;617;645;723;779;894;920
Северо-Западный федеральный округ;37;63;97;132;163;225;282;312;371;477;646;683;703;743;773;821;825;894;917
Республика Карелия;37;58;85;152;194;257;259;287;344;399;593;653;743;834;838;1018;990;1031;1080
Республика Коми;44;83;93;163;272;348;371;425;536;649;632;742;767;843;876;911;835;829;832
Архангельская область;34;48;78;104;141;197;260;253;311;368;621;674;633;637;709;756;774;866;866
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;41;54;67;115;93;80;106;419;360;571;1287;1005;1125;1039;1212;1106;1175;1189;1190
Архангельская область без автономного округа;34;48;78;104;143;201;265;248;310;363;604;666;621;626;696;746;764;858;858
Вологодская область;29;42;59;69;100;159;214;218;276;343;408;473;490;579;611;636;731;759;756
Калининградская область;53;77;84;127;181;221;238;303;326;351;403;428;372;444;491;477;473;478;494
Ленинградская область;31;53;72;112;135;213;269;302;352;451;562;640;684;653;681;764;757;736;746
Мурманская область;46;77;106;227;256;433;465;599;680;823;990;1059;1118;1093;1139;1193;1204;1288;1338
Новгородская область;24;41;61;81;115;156;189;218;242;291;606;617;606;672;709;686;677;711;696
Псковская область;32;59;70;76;77;86;163;201;215;258;389;493;461;509;499;550;576;573;584
г. Санкт-Петербург;40;69;136;163;177;241;313;344;408;629;808;785;840;873;888;932;909;1048;1088
Южный         федеральный округ;32;43;66;90;102;160;187;190;231;380;433;528;547;606;638;571;633;568;563
Республика Адыгея;22;34;41;59;86;128;135;135;338;375;373;443;408;432;483;538;469;382;380
Республика Калмыкия;22;26;32;42;107;104;126;151;151;190;347;413;437;495;440;535;539;620;626
Республика Крым;;;;;;;;;;;;;;;…;159;227;312;351
Краснодарский край;41;42;56;79;103;164;216;179;221;283;393;454;474;523;508;559;647;665;688
Астраханская область;29;39;49;91;87;133;167;184;181;380;406;467;519;521;578;563;740;626;593
