Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
14. СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, РЫБОЛОВСТВО И РЫБОВОДСТВО;;;;;;;;;;;;;;;;;;;
СЕЛЬСКОЕ ХОЗЯЙСТВО;;;;;;;;;;;;;;;;;;;
РАСТЕНИЕВОДСТВО;;;;;;;;;;;;;;;;;;;
14.6. ПОСЕВНЫЕ ПЛОЩАДИ САХАРНОЙ СВЕКЛЫ1);;;;;;;;;;;;;;;;;;;
"(в хозяйствах всех категорий; тысяча гектаров)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;805,5;772,6;808,5;923,2;848,6;799,1;996,3;1059,4;818,4;817,5;1159,3;1291,0;1142,1;902,6;917,4;1020,7;1106,8;1198,1;1126,7
Центральный      федеральный округ;424,1;410,0;434,1;508,2;431,7;392,9;509,7;544,0;417,5;439,8;620,0;702,2;628,1;498,6;510,9;562,0;609,3;650,4;604,2
Белгородская область;89,5;92,3;94,8;116,0;84,7;83,8;99,0;106,8;75,7;84,9;105,4;108,0;102,9;74,6;67,7;72,7;77,2;73,2;60,8
Брянская область;2,7;3,4;4,1;4,2;3,3;3,5;3,4;3,3;3,6;3,6;3,7;3,9;4,4;3,8;…2);…2);4,5;4,6;5,0
Владимирская область;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Воронежская область;127,3;120,9;121,0;141,9;127,3;110,1;147,6;135,0;97,3;106,4;167,1;191,4;148,9;102,2;101,1;114,3;121,2;133,2;129,1
Ивановская область;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Калужская область;0,0;0,0;0,0;-;-;-;0,0;-;-;-;-;-;-;-;-;-;-;-;-
Костромская область;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Курская область;56,0;46,3;57,8;62,8;55,4;56,3;70,8;89,8;76,1;73,8;99,7;110,1;112,2;94,1;100,0;96,9;114,7;117,4;109,1
Липецкая область;52,4;54,4;59,3;70,4;59,6;46,3;58,8;59,6;50,4;54,8;78,0;89,2;84,1;81,6;88,5;107,6;116,0;127,5;128,1
Московская область;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
