Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
14. СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, РЫБОЛОВСТВО И РЫБОВОДСТВО;;;;;;;;;;;;;;;;;;;
СЕЛЬСКОЕ ХОЗЯЙСТВО;;;;;;;;;;;;;;;;;;;
ЖИВОТНОВОДСТВО;;;;;;;;;;;;;;;;;;;
14.27. ПОГОЛОВЬЕ ОВЕЦ И КОЗ1);;;;;;;;;;;;;;;;;;;
"(в хозяйствах всех категорий; на конец года; тысяч голов)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;14961,9;15572,9;16370,3;17261,3;18077,7;18581,4;20194,5;21577,1;21742,8;21937,1;21733,7;22726,9;23998,9;24131,4;24445,4;24606,5;24716,9;24389,1;23129,3
Центральный федеральный округ;1064,8;1032,8;992,2;931,4;872,8;780,3;814,9;927,7;855,5;888,8;957,8;990,9;1053,5;1072,2;1110,6;1166,3;1172,4;1128,2;1050,5
Белгородская область;63,9;60,4;58,5;55,1;52,4;51,9;52,9;54,7;61,4;70,8;84,8;91,1;104,0;108,0;99,8;98,7;101,0;98,4;80,6
Брянская область;32,7;34,9;35,3;33,1;31,6;30,0;36,9;34,7;31,7;32,3;34,3;33,3;31,7;29,0;29,4;31,1;32,1;29,8;25,9
Владимирская область;48,5;45,8;44,3;37,3;34,2;30,2;26,2;24,3;23,2;21,6;21,0;21,9;21,0;22,7;21,9;24,8;25,8;28,4;26,5
Воронежская область;207,0;194,4;180,5;180,8;164,6;125,4;126,9;143,3;153,7;166,3;173,8;181,7;191,3;203,0;230,9;244,6;245,1;235,1;219,8
Ивановская область;55,4;55,1;54,7;51,3;47,8;41,9;41,4;126,5;25,7;26,5;26,0;24,8;24,2;22,4;23,1;23,0;24,7;25,6;26,1
Калужская область;40,1;39,4;38,2;36,5;34,4;32,3;34,7;34,7;37,1;36,7;36,8;36,5;34,5;35,0;35,4;42,1;40,0;38,2;36,6
Костромская область;43,5;42,2;38,7;32,5;28,3;24,9;24,2;22,4;21,0;19,5;21,8;20,6;19,6;18,9;19,1;20,2;19,3;18,6;14,3
Курская область;50,1;53,3;55,7;55,1;58,4;59,1;70,4;83,0;86,1;85,1;96,4;98,7;106,2;111,5;109,7;117,5;122,6;122,8;127,7
Липецкая область;40,5;36,8;37,0;34,2;31,8;32,0;35,1;36,6;40,9;44,8;55,2;57,6;63,5;71,3;80,0;87,3;92,0;84,6;75,7
Московская область2),3);86,6;81,9;76,0;68,6;60,9;52,5;52,9;50,2;54,5;55,7;57,2;70,8;66,1;70,1;77,8;56,2;61,9;63,6;65,3
Орловская область;36,6;37,9;37,5;38,5;40,3;37,7;41,7;41,6;45,9;50,5;58,7;57,8;61,5;63,4;63,2;66,7;66,9;66,9;55,4
Рязанская область;62,7;59,0;53,6;49,4;46,8;42,7;43,9;46,4;48,3;52,3;55,7;59,1;66,8;65,6;62,6;59,2;61,5;59,9;52,7
Смоленская область;47,3;46,7;43,3;38,2;36,0;31,6;31,5;32,2;32,0;32,4;35,2;33,5;34,8;31,4;31,8;32,1;31,1;28,2;24,9
Тамбовская область;63,3;60,8;61,2;60,3;57,1;56,9;57,3;61,3;62,5;64,6;67,5;71,5;70,3;71,6;73,2;76,8;78,5;79,7;74,1
Тверская область;88,3;88,0;83,6;71,6;64,4;56,4;57,4;54,0;52,5;52,2;52,7;53,4;47,8;45,1;48,0;51,3;53,0;50,2;47,9
Тульская область;54,3;52,0;51,2;49,0;44,8;41,1;47,8;47,9;47,8;49,0;53,2;50,2;56,8;53,0;56,1;65,8;60,6;44,4;44,5
Ярославская область;44,0;44,3;43,0;40,0;38,9;33,5;33,5;34,1;31,1;28,4;27,6;28,4;27,6;30,3;31,2;33,5;34,1;33,1;32,6
г. Москва3);…;…;…;…;…;…;…;…;…;…;…;…;25,9;19,9;17,3;35,4;22,1;20,9;19,9
Северо-Западный федеральный округ;378,6;362,9;333,1;297,8;268,6;243,9;240,4;230,5;228,7;216,2;218,5;217,6;216,1;201,5;207,5;226,2;237,1;224,2;212,2
Республика Карелия;21,4;19,6;17,7;14,9;13,7;12,0;10,4;9,5;8,9;7,2;6,3;5,5;5,3;5,0;5,2;5,6;5,4;5,1;5,3
Республика Коми;31,7;32,0;28,4;25,6;23,4;21,9;21,9;20,2;18,6;17,5;18,6;18,4;17,3;15,1;14,6;14,6;13,9;13,0;11,8
Архангельская область;60,8;57,1;52,0;45,2;39,8;33,3;30,6;22,8;22,4;19,5;18,1;16,3;15,0;12,8;11,9;11,7;9,4;7,9;6,7
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;0,6;0,5;0,4;0,3;0,4;0,3;0,3;0,3;0,1;0,1;0,1;0,2;0,2;0,1;0,1;0,1;0,1;0,1;0,1
Архангельская область без автономного округа;60,2;56,6;51,6;44,9;39,4;33,0;30,3;22,5;22,3;19,4;18,0;16,2;14,8;12,7;11,8;11,6;9,3;7,8;6,6
Вологодская область;61,4;56,0;47,6;40,6;36,1;31,8;30,0;26,5;24,2;22,3;21,0;18,5;18,6;15,8;16,3;16,6;16,9;14,3;12,9
Калининградская область;32,8;36,0;39,0;40,1;38,8;41,6;45,9;51,5;61,0;65,7;75,3;80,7;82,7;76,8;80,5;88,2;96,3;93,4;89,2
Ленинградская область4);47,6;42,5;38,6;32,9;27,7;23,2;21,9;22,2;21,6;19,6;19,4;20,3;21,1;21,2;22,1;28,8;32,3;32,8;33,6
Мурманская область;1,0;0,7;0,8;0,7;0,6;0,6;1,1;0,9;0,7;1,0;0,8;0,8;0,8;0,7;0,8;0,8;0,9;0,6;0,6
Новгородская область;42,7;41,1;36,9;33,7;29,6;25,4;25,3;24,1;23,4;19,6;18,5;19,1;20,0;19,4;20,9;22,5;22,2;19,9;18,2
Псковская область;79,2;77,9;72,1;64,1;58,9;54,2;53,2;52,6;48,1;43,8;40,5;37,9;35,2;34,6;35,2;37,4;39,7;37,1;33,8
г. Санкт-Петербург;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
Южный            федеральный округ;2580,3;2930,2;3238,7;3544,5;3952,8;4304,9;5087,2;5623,3;5504,7;5718,2;5637,5;5898,7;6283,8;6606,1;6784,3;6827,2;7016,6;6935,4;6444,5
Республика Адыгея;21,1;21,6;22,2;23,6;23,5;23,0;34,1;35,6;42,0;42,8;40,9;39,0;39,1;40,8;43,0;47,1;47,1;51,4;56,2
Республика Калмыкия;817,3;1003,7;1175,0;1328,6;1569,5;1863,5;2393,2;2716,3;2326,1;2438,2;2304,8;2411,3;2554,9;2672,2;2671,2;2712,0;2843,5;2799,7;2419,4
Республика Крым;;;;;;;;;;;;;;;165,1;172,9;179,1;184,1;166,3
Краснодарский край;117,2;127,0;125,3;113,6;95,0;100,0;125,2;143,3;147,8;152,8;151,5;153,9;156,1;180,0;197,1;207,9;227,0;224,4;215,4
Астраханская область;496,8;610,0;695,6;798,2;929,2;988,8;1108,3;1239,4;1400,4;1411,5;1406,1;1454,4;1522,5;1525,6;1474,9;1462,3;1425,2;1404,0;1404,1
Волгоградская область;608,5;619,9;622,7;640,6;631,2;606,2;637,9;680,0;725,8;792,5;812,9;828,8;946,1;1023,1;1011,7;1007,0;1073,1;1045,4;1000,5
Ростовская область;519,5;548,0;597,9;639,9;704,4;723,3;788,5;808,7;862,6;880,5;921,2;1011,3;1065,2;1164,3;1220,1;1217,0;1220,5;1225,5;1181,8
г. Севастополь;;;;;;;;;;;;;;;1,1;1,1;1,0;0,9;0,9
Северо-Кавказский федеральный округ;4486,6;4910,3;5463,3;6103,4;6855,7;7430,8;7867,6;8274,4;8440,6;8241,2;8140,8;8679,0;9324,0;9124,7;9221,6;9229,7;9175,4;8952,8;8359,5
Республика Дагестан;2301,1;2795,2;3174,5;3726,8;4286,5;4737,7;4959,1;5001,7;4896,9;4528,6;4391,4;4631,8;5061,2;4986,7;5140,6;5306,3;5379,0;5339,5;4743,8
Республика Ингушетия;45,1;57,4;58,3;62,9;64,9;66,4;71,0;76,2;78,5;82,2;93,0;87,2;71,4;78,3;104,0;134,2;141,5;152,2;198,3
Кабардино-Балкарская Республика;337,2;290,2;321,2;326,6;329,3;283,8;256,6;282,4;289,7;304,7;340,9;386,7;414,4;384,1;388,8;380,6;362,2;364,0;375,9
Карачаево-Черкесская Республика;289,1;277,3;316,7;347,2;441,7;541,5;688,3;743,3;845,4;949,6;947,8;1152,4;1279,1;1237,9;1188,8;1143,4;1125,2;1080,1;1094,4
Республика Северная Осетия – Алания;59,7;59,7;60,0;60,4;60,4;58,7;68,7;72,0;76,4;84,1;86,3;85,8;85,1;81,2;81,4;71,4;57,3;58,9;74,8
Чеченская Республика ;129,2;145,7;169,3;168,5;172,5;170,1;165,7;196,9;237,0;213,5;194,5;215,5;210,1;217,2;229,2;236,2;253,2;248,3;238,5
Ставропольский край;1325,2;1284,8;1363,3;1411,0;1500,4;1572,6;1658,2;1902,0;2016,6;2078,4;2086,8;2119,5;2202,8;2139,2;2088,7;1957,6;1857,0;1709,9;1633,7
Приволжский федеральный округ;2907,6;2899,1;2887,8;2873,5;2804,8;2648,1;2812,7;2913,8;2949,4;2997,9;2925,4;2938,4;2935,6;2947,1;2948,3;2936,3;2937,0;2930,4;2792,5
Республика Башкортостан;688,6;707,2;746,2;764,6;781,8;778,1;825,8;866,5;891,7;906,0;781,0;785,9;807,3;823,3;834,6;836,1;836,3;820,9;761,9
Республика Марий Эл;68,7;66,7;65,5;62,0;65,9;59,6;66,4;67,7;68,3;67,2;64,6;62,8;59,7;50,8;44,8;40,5;39,1;37,9;35,8
