Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
11. ИНВЕСТИЦИИ ;;;;;;;;;;;;;;;;;;;
ИНВЕСТИЦИИ В ОСНОВНОЙ КАПИТАЛ;;;;;;;;;;;;;;;;;;;
11.1. ИНВЕСТИЦИИ В ОСНОВНОЙ КАПИТАЛ;;;;;;;;;;;;;;;;;;;
"(в фактически действовавших ценах; миллионов рублей)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Ростовская область;22361;28876;29049;39376;52124;60145;95629 ;135150 ;193713;170845;159038;165978;207935;253623;264173;309436;294481 ;323903;252850
г. Севастополь;;;;;;;;;;;;;;;3385;6558;18547 ;49512;40547
Северо-Кавказский федеральный округ;25964;37100;42817;49662;61647;93317;128950 ;199888 ;260241;267085;313412;347504;402809;445906;494286;475857;486002 ;496092;550920
Республика Дагестан;3479;8089;7957;10794;16653;26966;39584 ;60713 ;86938;102189;120653;137114;152733;179065;202245;197572;199556 ;187347;201782
Республика Ингушетия;952;1548;700;849;1015;3431;3370 ;7678 ;3951;6523;7452;6100;14777;19155;16199;19759;20632 ;21198;22081
Кабардино-Балкарская Республика;2404;3497;4659;5498;5509;5830;6443 ;12788 ;15889;17514;20958;20855;25652;22071;22148;28328;36235 ;34827;35507
Карачаево-Черкесская Республика;637;1749;2200;2494;3054;6242;7988 ;9082 ;11001;10145;9140;13610;18076;21554;22184;19648;20555 ;21032;24993
Республика Северная Осетия – Алания;1656;2266;2892;3601;3883;5959;6912 ;14644 ;17032;13927;16204;19927;21851;28808;31001;25457;25533 ;27239;31887
Чеченская Республика;971;3331;4860;4252;6852;13184;22615 ;41318 ;50380;41508;50369;51632;54400;44623;57448;58844;60543 ;64387;76439
Ставропольский край;15865;16622;19549;22175;24681;31706;42038 ;53665 ;75051;75279;88635;98265;115318;130632;143061;126250;122949 ;140062;158230
Приволжский федеральный округ;206781;267845;294507;350622;464094;609499;783640 ;1148397 ;1485341;1279154;1437472;1702521;2012877;2301298;2384349;2463346;2438081 ;2428836;2467769
Республика Башкортостан;35497;47039;47028;54777;67421;84471;107751 ;160345 ;203657;148142;153625;188506;233683;266396;283545;317764;355109 ;278592;267868
Республика Марий Эл;1706;1945;2938;4360;5886;7722;10692 ;17204 ;21408;16576;22304;26861;31656;46178;47228;40332;27265 ;24029;28233
Республика Мордовия;3066;5299;7456;8811;10098;15123;19597 ;27414 ;39254;31968;40778;48673;49825;53714;47485;52751;52629 ;58535;51210
Республика Татарстан;44716;56385;56709;70302;99552;139361;160606 ;214558 ;273098;277573;328944;393569;470751;525730;542781;617128;636494 ;637612;629731
Удмуртская Республика;9904;13603;11477;13068;15540;26876;34312 ;44565 ;53536;40450;51148;62311;64221;82678;91571;81846;87129 ;83706;97893
Чувашская Республика;4940;6225;8203;10949;15233;19445;25861 ;38069 ;50473;35688;42612;55925;65255;60122;53457;55725;50140 ;52365;51328
Пермский край;27516;37977;38894;39679;50973;56800;75519 ;122480 ;152363;132274;139652;144781;162241;219494;207597;226214;239390 ;245140;238008
Кировская область;4275;4875;5577;7532;11112;17088;24185 ;37389 ;42672;31471;34553;40185;50545;58655;61448;55760;57001 ;57861;56851
Нижегородская область;15383;18218;27593;37399;52205;64581;89272 ;133189 ;207392;201692;192072;224350;257454;280884;276820;235067;232010 ;245268;259045
Оренбургская область;15005;18229;18097;21018;28606;39993;52953 ;80353 ;108868;91268;103648;116658;151250;152877;153979;169243;167279 ;184877;204238
Пензенская область;3956;6107;6820;8619;11166;15689;25459 ;44023 ;52632;43603;45678;57495;72343;82164;82079;89042;64945 ;72050;87847
Самарская область;23125;32541;39969;46458;60491;67206;88560 ;137127 ;148262;111189;154423;182575;213022;269737;321760;302884;256776 ;259544;259152
Саратовская область;13506;14398;17631;20733;24337;40435;46993 ;56710 ;83221;67760;80041;101406;117646;125834;137421;140129;141337 ;145164;155260
Ульяновская область;4187;5005;6115;6917;11474;14711;21882 ;34970 ;48507;49500;47993;59226;72985;76835;77178;79461;70576 ;84094;81105
Уральский              федеральный округ;250731;330984;383378;445954;534467;593370;801479 ;1113151 ;1482552;1337857;1490849;1838272;2037624;2167821;2368498;2357901;2688039 ;2833094;2931256
Курганская область;2522;3210;4108;5879;6059;8628;13916 ;19043 ;33437;35021;25573;29862;36213;33207;32762;27842;29254 ;22851;27098
Свердловская область;25895;30219;40886;53700;75901;91019;133476 ;187314 ;242634;200368;264462;333451;351637;352916;371631;349964;328403 ;320111;318008
Тюменская область;200065;267293;304979;349712;393503;420875;564887 ;775868 ;1025474;957021;1049693;1298360;1456957;1566734;1736244;1762857;2132094 ;2291141;2326785
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;107173;153710;157282;163212;192205;223318;306570 ;381342 ;482584;472195;507172;636976;671089;718871;733867;766070;799253 ;920187;922088
Ямало-Ненецкий автономный округ;82458;99734;130487;165420;164647;141234;170738 ;287954 ;399611;344336;387696;477145;581010;603194;754187;779406;1093082 ;1069620;1024427
Тюменская область без автономных округов;;;;;;;;;;;;;;244668;248191;217381;239759 ;301334;380270
Челябинская область;22250;30261;33405;36663;59004;72848;89200 ;130926 ;181006;145446;151121;176598;192816;214964;227861;217238;198289 ;198991;259366
Сибирский            федеральный округ;88359;120603;136759;172046;231337;319097;445373;657437;874506;768943;902079;1126888;1350694;1339540;1378170;1270629;1326172;1413000;1574244
Республика Алтай;615;1130;1290;1187;2149;2914;4080 ;5967 ;7591;7169;9522;14590;10742;11853;13893;12185;12561 ;12450;14470
Республика Тыва;282;582;652;828;991;1293;1975 ;2396 ;3756;5188;7236;8119;11678;13939;17795;12944;10640 ;9988;10485
Республика Хакасия;1812;2646;2749;4080;6284;10328;19516 ;17420 ;13312;12837;22109;35184;38131;32116;39585;29940;27237 ;23843;32559
Алтайский край;6731;8420;10213;13365;15306;21344;29285 ;42643 ;55965;45026;54580;70308;83853;94586;99680;78538;75285 ;87844;109925
Красноярский край;25457;33758;31759;37199;49089;71388;92587 ;120833 ;204171;247789;266910;308588;381657;376903;363956;396865;425932 ;420886;420866
Иркутская область;10814;15234;17313;22123;26014;36675;70672 ;121878 ;129951;106550;119395;145537;177641;200063;214422;206075;247954 ;270019;316397
Кемеровская область;17380;20427;23697;28548;56525;80315;91032 ;115681 ;152887;110074;156519;214780;267812;217711;230951;170470;165666 ;215237;260457
Новосибирская область;10805;14151;17455;22402;28902;36829;51176 ;89474 ;133410;100448;115015;140097;162170;183998;193171;164440;163059 ;175609;195950
Омская область;5160;8625;13333;18932;23437;38611;47039 ;69505 ;87509;59184;73196;88788;108706;105638;95360;94220;93453 ;98659;118627
Томская область;9304;15632;18298;23383;22641;19401;38011 ;71640 ;85954;74679;77598;100897;108304;102732;109357;104953;104385 ;98466;94507
Дальневосточный федеральный округ;63877;100256;127129;157291;240806;303299;369173;488363;655795;751761;866093;1152904;1080133;941887;916798;1017589;1119924;1288173;1394467
Республика Бурятия;3477;5747;6444;10116;8403;9606;15928 ;19457 ;23605;23379;33569;40743;41184;41986;36740;36220;33445 ;42214;48754
Республика Саха (Якутия);15809;21850;25922;30448;34387;48978;56619 ;119824 ;156954;192648;130493;190409;205206;193947;181172;198032;275576 ;386790;403427
Забайкальский край;6810;8766;6905;11453;15660;17402;22421 ;32057 ;47445;42271;44825;51656;67596;57461;69505;76282;85702 ;96324;90058
Камчатский край;3546;3398;3925;6807;5476;7060;8337 ;13019 ;16520;24385;32615;33860;36138;32708;25128;22850;37298 ;39007;39279
Приморский край;7332;9922;13452;15271;18614;28499;34233 ;46988 ;76970;149813;208209;307618;203189;123061;134301;139208;130500 ;130935;141859
Хабаровский край;11605;14876;20095;25116;34592;39166;47281 ;64544 ;83675;96974;156439;180508;179907;150078;128692;114008;120091 ;121185;129646
Амурская область;4051;14164;13632;18217;22032;23742;28651 ;45683 ;66056;65625;83892;118297;113084;102003;76376;102214;129816 ;192469;239705
Магаданская область;2138;2552;3508;3379;4273;5126;7109 ;9900 ;13471;15178;16809;19061;27571;37879;40722;60666;41798 ;43892;51512
Сахалинская область;8067;16798;27390;26339;85557;110850;137529 ;122756 ;152387;118446;135014;176021;164028;175632;205489;241464;240011 ;211815;218339
Еврейская автономная область;340;440;842;1417;3198;5461;6059 ;8541 ;10426;8039;18811;25430;24946;14327;10288;12012;12929 ;11042;16821
Чукотский автономный округ;701;1743;5013;8729;8614;7409;5006 ;5594 ;8286;15001;5419;9302;17284;12804;8386;14633;12757 ;12500;15068
?????;;;;;;;;;;;;;;;;;;;
1) 2018 г. - включая уточнение на федеральном уровне объема инвестиций, не наблюдаемых прямыми статистическими методами, без распределения по субъектам Российской Федерации.;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
