Ставропольский край;13,1;11,1;6,9;11,7;19,0;19,4;15,9;24,5;29,5;50,8;62,4;78,8;32,2;16,0;29,3;34,2
Приволжский федеральный округ;51,0;113,4;165,6;213,4;372,9;430,3;415,8;574,6;663,4;834,5;925,8;790,8;598,0;390,6;646,2;739,4
Республика Башкортостан;14,6;16,8;24,7;28,8;55,2;47,4;41,2;56,6;69,5;77,9;75,8;57,5;41,5;27,0;67,9;79,1
Республика Марий Эл;0,6;2,2;3,1;4,6;5,6;8,5;9,0;9,7;11,4;13,6;17,0;16,4;16,5;7,5;9,6;11,4
Республика Мордовия;0,1;1,7;3,6;6,4;11,0;7,8;8,9;13,8;15,0;21,2;22,7;21,9;8,5;10,2;14,8;14,9
Республика Татарстан;6,7;18,5;25,9;33,5;93,9;147,5;151,1;181,9;194,1;180,8;191,3;200,5;177,2;121,6;134,5;142,8
Удмуртская Республика;1,8;5,0;6,0;5,5;12,0;8,6;9,8;18,9;22,7;30,8;42,2;38,0;29,4;19,2;29,5;36,5
Чувашская Республика;0,4;1,4;2,9;6,3;13,0;16,1;14,3;20,1;23,6;24,4;26,4;23,8;10,6;9,6;21,3;24,5
Пермский край;2,6;17,3;34,5;27,7;28,3;33,1;22,1;41,0;53,2;71,3;112,1;65,4;33,4;46,1;116,5;133,0
Кировская область;0,5;5,7;8,5;14,1;19,0;14,5;13,2;16,5;21,4;23,8;37,4;32,6;22,5;15,3;27,2;31,7
Нижегородская область;4,9;16,0;25,2;32,6;49,1;55,7;70,2;97,3;120,5;158,1;172,3;169,4;151,4;58,2;69,6;78,8
Оренбургская область;0,7;3,8;3,2;8,6;13,0;25,8;12,8;19,8;25,0;64,4;67,7;24,4;16,2;13,7;26,9;38,6
Пензенская область;0,6;1,7;4,0;4,4;11,3;13,3;10,9;15,6;16,9;19,8;19,2;16,9;12,0;8,9;12,7;19,0
Самарская область;11,5;16,6;16,4;29,4;40,8;19,3;24,8;36,1;36,2;82,2;68,4;59,0;40,6;26,2;66,1;71,1
Саратовская область;4,0;5,1;5,7;9,3;14,7;24,9;19,7;28,8;32,9;37,7;39,5;33,5;19,1;7,7;26,4;29,0
Ульяновская область;2,1;1,6;1,8;2,3;6,0;7,9;7,9;18,5;20,9;28,3;33,7;31,5;19,2;19,6;23,1;29,0
Уральский федеральный округ;138,2;130,8;189,7;187,6;297,7;347,2;290,2;453,1;507,4;634,8;568,9;550,3;518,2;311,6;520,4;505,8
Курганская область;0,9;1,3;2,7;5,5;8,3;5,0;4,2;12,6;14,0;13,9;18,2;16,8;13,2;7,4;13,2;16,5
Свердловская область;94,4;90,8;134,9;119,1;166,9;225,1;183,2;277,0;299,3;417,1;302,3;287,4;336,7;203,6;301,7;259,5
Тюменская область;19,5;19,9;33,7;37,3;61,0;61,2;35,7;79,1;106,4;109,7;147,1;132,8;84,7;49,6;118,8;124,5
в том числе:;;;;;;;;;;;;;;;;
Ханты-Мансийский автономный округ - Югра;13,3;10,0;14,1;14,7;24,4;24,7;19,4;35,5;42,5;59,7;64,3;68,7;33,3;25,2;73,2;63,7
Ямало-Ненецкий автономный округ;0,3;0,8;2,0;1,0;2,2;3,9;1,0;3,0;2,1;7,2;10,3;6,9;8,6;2,4;4,9;5,3
Тюменская область     без автономных округов;5,9;9,1;17,6;21,6;34,4;32,6;15,3;40,6;61,8;42,8;72,4;57,2;42,7;22,0;40,8;55,5
Челябинская область;23,5;18,8;18,4;25,6;61,5;55,9;67,2;84,4;87,8;94,1;101,4;113,4;83,7;51,1;86,6;105,2
Сибирский федеральный округ;37,4;90,5;124,6;192,4;276,0;284,1;257,6;448,3;535,7;694,4;761,7;694,4;498,6;382,4;488,3;485,7
Республика Алтай;-;0,1;0,0;0,1;0,1;0,1;0,4;0,9;1,3;1,2;1,4;1,1;0,5;0,6;1,0;1,2
Республика Тыва;0,0;0,0;0,0;0,0;0,1;0,1;0,3;0,6;1,2;1,6;2,4;1,5;1,1;0,7;1,4;1,9
Республика Хакасия;0,2;0,6;2,8;2,6;4,1;4,8;4,2;7,9;6,7;8,1;9,6;9,7;6,7;3,8;10,5;12,9
Алтайский край;0,7;2,2;3,7;5,2;10,4;17,2;16,6;24,7;26,5;34,2;43,2;33,4;26,3;13,3;30,9;44,2
Красноярский край;4,2;12,6;21,4;31,4;68,6;63,1;36,5;41,4;53,5;85,3;111,9;87,4;70,9;51,6;81,5;95,8
Иркутская область;6,4;19,5;20,6;25,6;45,4;32,8;27,2;44,9;59,5;131,0;125,3;140,9;77,8;74,4;57,5;51,8
Кемеровская область;2,6;5,0;8,1;15,8;22,2;33,5;27,5;46,1;60,9;83,7;89,5;79,4;73,4;47,9;51,1;59,6
Новосибирская область;12,8;29,8;34,4;71,1;65,1;73,0;86,9;199,0;222,4;228,3;232,2;185,0;135,9;129,3;179,2;126,2
Омская область;7,8;16,2;26,4;31,8;46,2;39,8;41,6;53,9;59,6;76,5;83,2;77,8;55,4;22,5;37,7;46,5
Томская область;2,6;4,5;7,3;8,7;13,8;19,7;16,3;28,8;44,0;44,4;63,2;78,2;50,7;38,4;37,3;45,7
Дальневосточный федеральный округ;465,1;593,4;714,4;894,8;1359,2;1598,9;667,1;887,9;980,5;853,7;752,0;690,4;521,3;394,5;528,0;484,6
Республика Бурятия;6,4;11,7;12,1;20,9;21,0;32,4;28,7;30,2;26,2;24,3;18,9;12,3;18,6;8,0;6,0;8,9
Республика Саха (Якутия);1,7;3,4;8,0;11,1;11,5;11,2;10,9;18,5;17,6;22,7;26,4;20,2;10,6;8,2;11,9;13,0
Забайкальский край;67,7;130,4;122,4;159,0;391,6;423,6;197,4;287,2;309,5;309,6;255,5;168,9;88,4;105,6;153,8;166,3
Камчатский край;0,9;1,6;3,8;4,0;3,8;4,9;3,8;9,5;10,9;12,8;16,2;13,1;5,3;4,6;12,0;13,9
Приморский край;302,5;321,5;417,3;504,8;701,5;889,0;213,6;296,8;402,4;265,9;247,1;101,6;65,8;90,4;157,5;134,8
Хабаровский край;38,3;63,8;66,5;96,7;111,9;107,1;102,8;123,1;103,6;96,5;87,7;286,1;266,7;128,3;139,8;84,6
Амурская область;43,2;54,5;72,2;76,9;92,4;98,7;75,8;80,8;79,8;86,9;63,5;60,8;51,9;27,1;29,3;39,2
Магаданская область;0,2;0,4;0,7;1,0;1,4;1,3;2,4;3,5;3,6;4,7;6,2;6,1;4,6;2,4;3,5;4,6
Сахалинская область;4,3;6,0;6,2;7,2;7,9;10,4;11,9;14,4;17,1;16,9;17,7;11,6;4,8;7,1;9,9;15,9
Еврейская автономная область;0,0;0,0;5,2;13,2;16,2;20,3;19,8;23,8;9,8;13,3;12,7;9,7;4,6;12,9;4,2;3,5
Чукотский автономный округ;-;-;-;-;-;-;-;-;0,1;0,2;0,2;0,1;0,0;-;0,0;0,0
"1) Статистическое наблюдение ведется с 2002 г. с периодичностью 1 раз в 2 года; с 2004 г. - ежегодно.";;;;;;;;;;;;;;;;
