Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
19. НАУКА И ИННОВАЦИИ;;;;;;;;;;;;;;;;;;;
19.8. ВНУТРЕННИЕ ТЕКУЩИЕ ЗАТРАТЫ НА НАУЧНЫЕ ИССЛЕДОВАНИЯ И РАЗРАБОТКИ ПО ВИДАМ РАБОТ ;;;;;;;;;;;;;;;;;;;
19.8.2. Фундаментальные исследования;;;;;;;;;;;;;;;;;;;
(миллионов рублей);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;9875,7;13940,8;18778,0;24297,7;26495,9;31022,9;42707,5;63590,4;77121,3;96809,1;95881,3;106924,0;108160,9;114829,1;130618,0;132064,9;132565,1;141299,2;169175,0
Центральный         федеральный округ;5134,5;7179,9;9380,9;12749,7;13907,1;16002,0;21498,0;33571,4;40185,5;53327,3;52884,1;58086,0;57519,3;61393,7;68856,4;65749,0;68221,9;74577,3;93125,2
Белгородская область;6,5;8,2;13,0;16,7;11,2;13,3;4,7;23,7;165,0;151,5;185,8;218,9;258,2;158,0;292,8;296,4;290,5;312,9;477,4
Брянская область;3,4;6,1;7,9;11,5;13,9;13,7;16,8;25,4;29,4;56,6;48,1;53,4;55,1;57,6;59,2;57,9;78,8;65,8;85,9
Владимирская область;19,3;27,0;36,4;28,4;33,3;27,6;98,4;145,6;502,7;493,5;934,3;1033,6;1121,3;872,9;274,8;259,5;771,1;1033,1;1146,4
Воронежская область;47,1;33,0;33,5;56,3;53,0;60,3;71,2;90,5;115,7;240,7;231,8;178,9;255,0;317,7;408,6;459,9;416,0;413,6;602,2
Ивановская область;16,1;28,5;34,6;47,5;43,4;56,5;87,0;114,5;218,8;202,9;178,0;270,1;229,6;250,4;257,9;258,0;241,5;221,3;251,0
Калужская область;116,8;153,4;235,9;267,6;366,4;389,0;538,1;704,4;657,0;714,0;802,2;986,4;1244,1;959,6;1914,7;971,3;735,3;625,2;539,4
Костромская область;2,0;2,9;4,1;4,5;5,1;5,8;0,3;8,1;7,7;7,3;19,9;18,1;5,7;6,0;22,6;42,8;38,2;45,0;37,5
Курская область;9,3;13,6;16,2;20,3;35,1;40,6;44,1;1421,2;72,6;89,9;160,9;94,1;129,7;116,5;178,8;162,0;182,2;259,7;254,6
Липецкая область;5,6;6,0;8,8;10,0;12,2;10,2;16,4;36,4;32,3;42,2;41,6;45,0;15,6;27,3;42,7;48,0;39,9;31,3;54,6
Московская область;999,8;1270,1;1485,0;1994,2;2618,2;2656,5;3684,7;5562,2;6724,9;7286,2;9776,0;11996,7;12446,8;14710,7;15102,5;12481,4;11600,1;13317,7;11458,7
Орловская область;9,7;15,4;19,4;24,0;28,1;35,7;42,4;62,3;91,4;104,3;97,1;106,0;110,6;118,5;139,8;112,7;136,2;122,5;192,5
Рязанская область;16,7;25,5;13,6;15,8;20,8;30,5;46,3;53,4;55,0;81,8;110,1;464,3;131,2;154,4;201,7;184,4;198,4;172,3;253,8
Смоленская область;0,5;2,2;3,1;4,8;7,1;9,6;236,6;300,6;337,3;449,2;440,1;503,4;517,4;591,9;718,1;736,9;847,3;1021,8;1038,0
Тамбовская область;9,9;14,0;27,4;35,5;45,6;46,7;70,3;95,8;121,5;159,2;128,4;154,2;152,0;114,7;145,2;266,6;272,6;254,2;286,5
Тверская область;23,5;31,0;31,6;66,8;53,1;74,2;104,2;134,9;144,6;120,0;123,3;126,7;102,9;139,1;197,8;189,4;159,1;350,0;410,5
Тульская область;4,3;8,6;7,6;15,6;20,6;15,5;15,5;20,9;35,4;61,5;45,1;52,3;31,6;28,9;215,7;61,1;56,0;50,3;50,6
Ярославская область;75,9;321,1;236,9;95,3;123,7;141,3;116,5;159,0;540,9;409,7;430,1;455,0;549,4;675,7;581,7;650,9;569,9;708,5;668,0
г. Москва;3768,2;5213,3;7166,1;10034,8;10416,4;12374,9;16304,3;24612,5;30333,1;42656,8;39131,4;41328,7;40163,1;42093,9;48102,5;48509,8;51588,5;55572,0;75317,5
Северо-Западный       федеральный округ;1266,4;1871,5;2566,7;2990,6;3138,0;3360,5;4857,5;7358,4;8923,9;11509,7;10635,7;11921,2;12553,7;13089,2;14179,6;16131,0;16149,9;15828,9;17870,1
Республика Карелия;33,1;51,1;68,6;86,7;124,0;91,2;164,3;285,7;389,2;418,1;408,9;491,4;525,6;638,6;636,5;620,0;570,3;587,2;638,6
Республика Коми;69,3;110,3;144,5;220,1;233,2;286,8;372,5;507,2;652,2;759,5;704,0;768,5;810,4;851,0;836,9;856,2;796,2;857,3;1138,5
Архангельская область;41,4;57,2;42,3;57,5;58,4;70,7;89,8;135,7;224,6;220,9;274,4;336,0;355,9;399,1;423,7;325,9;334,8;346,8;382,9
в том числе:;;;;;;;;;;;;;;;;;;;
Ненецкий       автономный округ;-;-;-;-;2,4;2,5;2,8;3,0;7,5;5,9;13,0;12,9;11,4;9,0;16,1;15,0;10,4;8,0;5,6
Архангельская область без автономного округа;41,4;57,2;42,3;57,5;56,0;68,2;87,0;132.7;217,1;215,0;261,4;323,1;344,5;390,1;407,6;311,0;324,3;338,8;377,3
Вологодская область;4,9;11,7;17,3;23,7;21,1;31,8;26,6;44,0;87,0;89,4;85,7;98,0;109,5;119,0;121,8;122,7;123,9;123,4;154,8
Калининградская область;52,0;68,9;73,0;88,7;78,8;91,2;118,5;129,8;177,1;253,3;230,9;322,6;357,0;295,8;325,2;296,1;390,0;221,3;231,0
Ленинградская область;54,0;87,9;114,1;135,0;168,0;182,8;201,8;264,2;298,5;874,6;486,8;612,0;622,5;335,7;417,6;636,8;367,9;367,2;401,3
Мурманская область;109,1;160,0;184,6;225,5;266,2;312,5;440,6;586,8;879,2;1906,9;1757,0;1126,0;1400,2;1512,5;1538,2;1438,4;1356,7;1442,0;1702,0
Новгородская область;3,1;5,6;3,3;4,8;5,4;7,2;12,0;53,0;29,4;43,6;62,1;334,6;80,7;78,1;101,9;84,3;102,0;73,5;48,4
Псковская область;1,8;2,0;1,4;0,2;3,9;4,8;6,0;12,0;10,5;15,3;13,8;10,3;15,5;28,8;32,2;30,2;29,4;41,3;27,8
г. Санкт-Петербург;897,8;1317,0;1917,6;2148,4;2178,9;2281,5;3425,3;5340,0;6176,3;6928,2;6612,1;7821,7;8276,5;8830,7;9745,6;11720,4;12078,8;11769,0;13144,9
Южный            федеральный округ;245,3;338,8;508,2;609,5;658,7;727,8;932,5;1549,5;1781,9;2195,9;1965,9;2376,1;2448,9;2499,9;3667,7;4993,4;4692,9;4746,3;5953,7
Республика Адыгея;1,6;2,2;3,7;4,6;3,9;5,0;21,3;26,2;38,0;55,6;53,7;79,6;83,0;69,6;68,8;98,0;112,2;173,1;170,7
Республика Калмыкия;4,8;7,3;12,6;13,4;17,1;19,1;28,2;35,2;42,5;51,9;52,0;69,4;36,3;32,3;42,7;42,3;37,8;48,7;59,2
Республика Крым;;;;;;;;;;;;;;;279,8;849,4;769,3;723,3;1028,0
Краснодарский край;86,8;118,4;222,6;256,1;306,9;291,2;353,7;533,9;638,2;827,2;712,6;958,0;908,1;921,4;1231,9;1414,3;1327,3;1396,1;1674,2
Астраханская область;53,3;97,9;128,2;117,1;113,6;143,2;178,1;203,5;160,4;219,7;225,6;117,2;86,8;266,6;271,2;295,0;328,2;119,9;180,7
Волгоградская область;24,3;27,6;40,7;86,4;64,2;77,5;119,2;283,0;305,0;303,0;286,7;313,5;281,1;271,0;359,3;334,1;375,1;425,6;489,9
Ростовская область;74,5;85,4;100,4;131,9;153,0;191,8;232,0;467,7;597,8;738,5;635,3;838,4;1053,7;939,0;1203,0;1500,1;1230,0;1302,3;1659,0
г. Севастополь;;;;;;;;;;;;;;;211,0;460,2;512,9;557,1;692,1
Северо-Кавказский     федеральный округ;102,2;151,8;201,4;261,6;313,5;443,2;533,7;843,0;1059,0;1302,3;1326,8;1680,7;1665,1;1815,2;2142,0;2290,0;2131,5;2089,3;2519,7
Республика Дагестан;41,4;56,4;78,3;100,3;104,5;111,0;187,4;295,5;356,1;453,5;460,7;595,0;581,9;624,4;737,7;661,7;650,7;556,2;649,2
Республика Ингушетия ;-;1,7;2,0;2,0;2,6;4,1;4,7;8,8;9,9;13,1;18,6;28,9;40,6;43,0;48,1;63,6;54,4;53,8;96,7
Кабардино-Балкарская    Республика;8,4;13,1;19,5;43,6;26,0;92,6;99,2;182,7;231,5;269,0;313,9;328,6;210,1;295,7;357,8;307,1;326,4;351,2;507,9
Карачаево-Черкесская    Республика;32,5;48,5;48,6;59,6;85,8;105,8;127,2;169,8;243,1;247,8;236,8;280,4;300,6;289,3;337,2;531,9;384,1;434,5;448,5
Республика Северная    Осетия – Алания;4,8;9,1;12,3;13,5;19,7;37,5;22,5;54,5;74,9;121,5;117,0;147,4;171,5;231,6;216,2;214,8;191,5;200,0;233,0
Чеченская Республика ;…;-;-;-;8,1;10,0;14,7;27,0;51,2;77,7;74,0;96,4;107,9;145,8;176,2;155,3;138,8;139,0;172,4
Ставропольский край;15,1;23,0;40,7;42,6;66,8;82,2;78,0;104,7;92,3;119,7;105,9;203,9;252,6;185,4;268,9;355,6;385,6;354,4;411,9
Приволжский    федеральный округ;571,4;865,2;1005,4;1270,9;1568,4;1772,5;2630,0;4056,0;6334,7;6611,7;6885,8;6865,1;6812,1;6756,5;8370,8;8332,7;8159,1;9349,1;10065,1
Республика Башкортостан;111,5;145,9;154,5;174,3;202,3;202,1;371,3;548,4;834,4;1046,6;979,8;1824,1;1178,7;1089,1;1142,2;1166,4;1032,4;1030,7;1303,0
Республика Марий Эл;4,1;5,6;8,0;14,5;16,7;4,6;25,7;28,2;34,9;49,5;60,1;74,0;50,9;44,5;71,1;60,3;69,5;77,6;107,4
