Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
14. СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, РЫБОЛОВСТВО И РЫБОВОДСТВО;;;;;;;;;;;;;;;;;;;
СЕЛЬСКОЕ ХОЗЯЙСТВО;;;;;;;;;;;;;;;;;;;
РАСТЕНИЕВОДСТВО;;;;;;;;;;;;;;;;;;;
 14.24. ВНЕСЕНИЕ УДОБРЕНИЙ НА ОДИН ГЕКТАР ПОСЕВА СЕЛЬСКОХОЗЯЙСТВЕННЫХ КУЛЬТУР В СЕЛЬСКОХОЗЯЙСТВЕННЫХ ОРГАНИЗАЦИЯХ1) ;;;;;;;;;;;;;;;;;;;
14.24.1. Минеральные удобрения (в пересчете на 100% питательных веществ);;;;;;;;;;;;;;;;;;;
(килограмм);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Южный          федеральный округ;21,5;25,6;33,2;31,9;32,9;37,7;40,6;49,0;54,6;54,7;59,9;63,9;64,5;62,8;68,1;69,0;76,7;82,7;83,7
Республика Адыгея;29,6;24,6;35,6;20,8;26,8;35,3;52,7;57,8;65,7;68,4;82,9;96,5;161,4;83,6;99,2;88,6;108,1;121,5;116,5
Республика Калмыкия;1,9;2,6;2,7;4,0;3,9;3,9;4,4;7,3;8,2;6,5;8,5;11,2;10,0;6,7;7,3;11,5;…5);11,4;17,0
Республика Крым;;;;;;;;;;;;;;;…5);…5);24,7;38,4;36,3
Краснодарский край;51,0;53,8;66,0;58,5;56,6;64,7;78,2;94,6;92,6;91,3;99,5;106,6;109,1;108,8;116,6;118,2;127,1;134,4;133,5
Астраханская область;27,6;14,6;18,7;19,5;14,5;22,4;15,6;26,8;28,5;47,4;44,8;61,3;45,7;78,7;97,2;121,4;310,2;210,7;215,2
Волгоградская область;1,7;3,0;6,0;6,6;12,8;15,3;11,3;14,3;20,9;21,2;19,9;15,9;16,5;20,6;19,2;16,8;21,6;24,7;24,9
Ростовская область;12,5;20,5;29,8;30,1;32,1;35,8;35,8;41,2;45,9;46,8;50,4;56,7;57,3;51,1;57,0;59,3;74,8;80,4;83,5
г. Севастополь;;;;;;;;;;;;;;;…5);…5);…5);…5);…5)
Северо-Кавказский    федеральный округ;…;…;…;…;…;…;…;…;…;56,6;62,0;70,4;70,4;68,1;75,0;77,8;83,4;90,4;97,8
