;;1970;1975;1980;1985;1990;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012
VS;Всего;51,04944628;55,13914017;55,5592365;56,08649213;57,90716443;45,66210046;45,07668891;44,44700255;44,09453185;45,06548878;47,09976997;47,35210836;47,33007388;48,41028243;49,11943401;49,63045362;51,35439482;51,72659817;52,64809809;50,08492222;51,51876117;51,62185596;50,91028931
TES;тепловые;52,37381141;59,57903546;58,63300265;58,44948401;60,77604219;44,45725545;44,6062409;43,44028684;43,33742845;43,33742845;45,25773581;44,76372806;45,33660687;46,89621128;46,87831959;48,02919931;50,0324005;50,33851909;52,25675584;47,89525337;50,47091749;50,71209112;49,98595436
GES;гидроэлектростанции;46,45622394;39,9960004;41,95449401;44,01166309;43,92609894;45,92154421;40,21378165;41,08548902;41,15801572;41,48757434;42,51832153;44,94703401;41,78897586;39,90382673;44,65853781;43,5232439;43,33442288;43,66194435;40,47542875;39,58025621;40,46008901;39,65392934;38,83632255
AES;атомные;49,94292237;49,06246964;67,00416915;66,6800967;66,68475067;53,32604455;58,41747594;58,41747594;55,23641184;64,17944995;68,91399954;68,89545994;71,40989278;75,43298534;72,91855249;71,76849122;75,14016531;77,06683621;79,85968213;86,22885923;80,33147303;81,27102242;80,31476167
